id,target
5797,1
5798,0
5799,1
5800,1
5801,1
5802,0
5803,1
5804,1
5805,1
5806,0
5807,1
5808,1
5809,1
5810,1
5811,1
5812,0
5813,1
5814,0
5815,1
5816,0
5817,1
5818,1
5819,1
5820,0
5821,1
5822,0
5823,0
5824,1
5825,0
5826,0
5827,1
5828,1
5829,1
5830,0
5831,1
5832,1
5833,1
5834,0
5835,0
5836,1
5837,0
5838,0
5839,1
5840,0
5841,0
5842,1
5843,1
5844,0
5845,1
5846,0
5847,1
5848,1
5849,1
5850,1
5851,1
5852,1
5853,1
5854,0
5855,1
5856,1
5857,1
5858,0
5859,0
5860,1
5861,1
5862,0
5863,0
5864,1
5865,1
5866,1
5867,0
5868,1
5869,0
5870,0
5871,1
5872,1
5873,0
5874,0
5875,1
5876,1
5877,0
5878,1
5879,1
5880,0
5881,1
5882,1
5883,1
5884,1
5885,0
5886,1
5887,1
5888,1
5889,1
5890,0
5891,1
5892,0
5893,0
5894,1
5895,1
5896,1
5897,0
5898,1
5899,1
5900,1
5901,1
5902,1
5903,1
5904,1
5905,1
5906,0
5907,1
5908,1
5909,1
5910,1
5911,0
5912,1
5913,1
5914,1
5915,1
5916,1
5917,1
5918,1
5919,1
5920,1
5921,0
5922,1
5923,1
5924,1
5925,0
5926,1
5927,1
5928,1
5929,1
5930,0
5931,1
5932,0
5933,0
5934,1
5935,1
5936,1
5937,1
5938,1
5939,1
5940,0
5941,1
5942,0
5943,0
5944,0
5945,0
5946,1
5947,1
5948,0
5949,1
5950,0
5951,1
5952,0
5953,0
5954,1
5955,0
5956,0
5957,1
5958,1
5959,1
5960,0
5961,1
5962,0
5963,0
5964,0
5965,1
5966,0
5967,0
5968,0
5969,0
5970,1
5971,0
5972,0
5973,1
5974,1
5975,0
5976,0
5977,0
5978,1
5979,1
5980,1
5981,1
5982,0
5983,0
5984,0
5985,1
5986,0
5987,0
5988,0
5989,1
5990,1
5991,1
5992,0
5993,0
5994,0
5995,0
5996,1
5997,1
5998,1
5999,0
6000,0
6001,1
6002,1
6003,1
6004,0
6005,1
6006,0
6007,0
6008,0
6009,1
6010,1
6011,1
6012,1
6013,0
6014,1
6015,1
6016,0
6017,1
6018,1
6019,1
6020,1
6021,1
6022,1
6023,0
6024,1
6025,0
6026,0
6027,1
6028,1
6029,1
6030,1
6031,1
6032,1
6033,1
6034,0
6035,0
6036,1
6037,0
6038,1
6039,1
6040,1
6041,0
6042,0
6043,1
6044,1
6045,1
6046,1
6047,1
6048,1
6049,0
6050,1
6051,0
6052,0
6053,1
6054,1
6055,0
6056,1
6057,1
6058,0
6059,0
6060,1
6061,1
6062,1
6063,1
6064,1
6065,1
6066,1
6067,1
6068,1
6069,0
6070,1
6071,1
6072,1
6073,1
6074,0
6075,0
6076,1
6077,1
6078,1
6079,0
6080,0
6081,1
6082,0
6083,1
6084,0
6085,1
6086,1
6087,0
6088,1
6089,1
6090,1
6091,1
6092,1
6093,1
6094,0
6095,1
6096,0
6097,0
6098,1
6099,1
6100,0
6101,1
6102,0
6103,0
6104,0
6105,1
6106,1
6107,1
6108,0
6109,0
6110,0
6111,1
6112,1
6113,0
6114,0
6115,0
6116,0
6117,1
6118,0
6119,1
6120,1
6121,1
6122,0
6123,1
6124,0
6125,0
6126,0
6127,1
6128,1
6129,1
6130,1
6131,0
6132,1
6133,1
6134,1
6135,1
6136,1
6137,1
6138,1
6139,0
6140,0
6141,1
6142,1
6143,1
6144,1
6145,1
6146,0
6147,1
6148,0
6149,0
6150,0
6151,1
6152,0
6153,1
6154,1
6155,1
6156,1
6157,0
6158,1
6159,1
6160,0
6161,1
6162,1
6163,1
6164,0
6165,0
6166,1
6167,0
6168,0
6169,1
6170,1
6171,1
6172,0
6173,1
6174,0
6175,1
6176,0
6177,1
6178,1
6179,1
6180,1
6181,0
6182,1
6183,1
6184,1
6185,0
6186,1
6187,0
6188,0
6189,1
6190,0
6191,0
6192,0
6193,1
6194,1
6195,1
6196,1
6197,0
6198,0
6199,1
6200,0
6201,0
6202,1
6203,1
6204,1
6205,0
6206,0
6207,1
6208,0
6209,1
6210,1
6211,1
6212,1
6213,1
6214,0
6215,0
6216,0
6217,1
6218,1
6219,1
6220,0
6221,1
6222,1
6223,1
6224,1
6225,1
6226,1
6227,1
6228,0
6229,1
6230,1
6231,0
6232,1
6233,1
6234,0
6235,1
6236,1
6237,1
6238,1
6239,1
6240,0
6241,1
6242,0
6243,1
6244,1
6245,1
6246,1
6247,1
6248,1
6249,0
6250,1
6251,0
6252,1
6253,1
6254,1
6255,1
6256,1
6257,0
6258,0
6259,0
6260,1
6261,1
6262,1
6263,1
6264,1
6265,1
6266,0
6267,1
6268,0
6269,1
6270,0
6271,1
6272,1
6273,1
6274,1
6275,1
6276,0
6277,1
6278,0
6279,0
6280,0
6281,1
6282,1
6283,1
6284,0
6285,0
6286,1
6287,1
6288,0
6289,0
6290,0
6291,1
6292,1
6293,1
6294,1
6295,1
6296,0
6297,0
6298,1
6299,0
6300,0
6301,0
6302,1
6303,0
6304,0
6305,1
6306,1
6307,0
6308,0
6309,0
6310,1
6311,0
6312,1
6313,1
6314,1
6315,1
6316,0
6317,1
6318,1
6319,1
6320,1
6321,1
6322,1
6323,1
6324,1
6325,1
6326,1
6327,0
6328,1
6329,1
6330,0
6331,1
6332,1
6333,1
6334,1
6335,0
6336,1
6337,0
6338,0
6339,0
6340,1
6341,1
6342,0
6343,1
6344,0
6345,1
6346,1
6347,0
6348,1
6349,0
6350,1
6351,1
6352,0
6353,1
6354,1
6355,1
6356,1
6357,1
6358,1
6359,0
6360,1
6361,1
6362,0
6363,1
6364,1
6365,0
6366,1
6367,0
6368,1
6369,1
6370,1
6371,1
6372,1
6373,1
6374,1
6375,0
6376,1
6377,1
6378,1
6379,1
6380,0
6381,1
6382,0
6383,0
6384,1
6385,1
6386,0
6387,1
6388,1
6389,1
6390,1
6391,1
6392,1
6393,1
6394,1
6395,1
6396,0
6397,1
6398,1
6399,0
6400,1
6401,1
6402,0
6403,0
6404,0
6405,0
6406,1
6407,1
6408,1
6409,1
6410,0
6411,1
6412,1
6413,1
6414,1
6415,0
6416,1
6417,0
6418,0
6419,1
6420,1
6421,1
6422,0
6423,1
6424,1
6425,1
6426,0
6427,0
6428,1
6429,1
6430,1
6431,0
6432,1
6433,1
6434,1
6435,1
6436,1
6437,0
6438,0
6439,0
6440,1
6441,1
6442,0
6443,0
6444,0
6445,1
6446,0
6447,0
6448,0
6449,1
6450,1
6451,1
6452,1
6453,0
6454,0
6455,0
6456,0
6457,1
6458,1
6459,0
6460,1
6461,1
6462,1
6463,1
6464,1
6465,0
6466,1
6467,1
6468,1
6469,1
6470,0
6471,0
6472,0
6473,0
6474,0
6475,1
6476,0
6477,1
6478,0
6479,0
6480,1
6481,1
6482,1
6483,1
6484,0
6485,1
6486,1
6487,0
6488,0
6489,1
6490,0
6491,0
6492,1
6493,1
6494,1
6495,1
6496,1
6497,1
6498,1
6499,1
6500,1
6501,0
6502,1
6503,1
6504,1
6505,1
6506,0
6507,1
6508,1
6509,1
6510,0
6511,0
6512,0
6513,1
6514,1
6515,1
6516,0
6517,1
6518,1
6519,0
6520,1
6521,0
6522,1
6523,1
6524,1
6525,0
6526,1
6527,1
6528,1
6529,1
6530,0
6531,0
6532,0
6533,1
6534,1
6535,1
6536,1
6537,1
6538,1
6539,1
6540,1
6541,1
6542,1
6543,0
6544,1
6545,1
6546,1
6547,1
6548,0
6549,0
6550,1
6551,0
6552,1
6553,0
6554,1
6555,0
6556,1
6557,0
6558,1
6559,1
6560,1
6561,1
6562,1
6563,0
6564,1
6565,0
6566,1
6567,1
6568,0
6569,0
6570,0
6571,0
6572,1
6573,1
6574,0
6575,1
6576,1
6577,0
6578,0
6579,1
6580,1
6581,1
6582,1
6583,1
6584,1
6585,1
6586,0
6587,1
6588,1
6589,0
6590,1
6591,1
6592,0
6593,0
6594,1
6595,0
6596,0
6597,1
6598,1
6599,1
6600,0
6601,1
6602,1
6603,1
6604,0
6605,1
6606,1
6607,1
6608,0
6609,1
6610,1
6611,1
6612,0
6613,1
6614,1
6615,0
6616,1
6617,1
6618,1
6619,1
6620,1
6621,1
6622,1
6623,1
6624,1
6625,1
6626,0
6627,1
6628,1
6629,0
6630,1
6631,1
6632,1
6633,1
6634,1
6635,0
6636,1
6637,0
6638,1
6639,1
6640,0
6641,1
6642,1
6643,0
6644,1
6645,1
6646,1
6647,1
6648,0
6649,0
6650,1
6651,0
6652,1
6653,1
6654,0
6655,1
6656,0
6657,1
6658,1
6659,1
6660,0
6661,1
6662,0
6663,1
6664,0
6665,1
6666,1
6667,1
6668,0
6669,1
6670,1
6671,0
6672,0
6673,1
6674,1
6675,0
6676,1
6677,1
6678,1
6679,1
6680,1
6681,1
6682,0
6683,1
6684,1
6685,1
6686,0
6687,0
6688,0
6689,1
6690,1
6691,0
6692,1
6693,1
6694,0
6695,0
6696,1
6697,1
6698,1
6699,1
6700,0
6701,0
6702,1
6703,1
6704,1
6705,1
6706,1
6707,0
6708,1
6709,0
6710,1
6711,1
6712,1
6713,0
6714,0
6715,0
6716,1
6717,1
6718,1
6719,1
6720,0
6721,0
6722,0
6723,0
6724,0
6725,1
6726,1
6727,1
6728,1
6729,1
6730,0
6731,0
6732,1
6733,1
6734,0
6735,0
6736,0
6737,1
6738,1
6739,0
6740,0
6741,1
6742,1
6743,1
6744,1
6745,1
6746,0
6747,0
6748,1
6749,1
6750,1
6751,1
6752,1
6753,1
6754,0
6755,1
6756,1
6757,1
6758,0
6759,0
6760,1
6761,1
6762,0
6763,0
6764,0
6765,0
6766,0
6767,1
6768,0
6769,1
6770,0
6771,0
6772,1
6773,1
6774,0
6775,0
6776,0
6777,1
6778,0
6779,1
6780,0
6781,1
6782,0
6783,0
6784,1
6785,1
6786,1
6787,1
6788,0
6789,0
6790,0
6791,1
6792,1
6793,0
6794,1
6795,1
6796,1
6797,1
6798,1
6799,1
6800,0
6801,1
6802,1
6803,1
6804,1
6805,0
6806,1
6807,0
6808,1
6809,1
6810,1
6811,1
6812,0
6813,1
6814,1
6815,0
6816,1
6817,1
6818,0
6819,0
6820,1
6821,0
6822,1
6823,1
6824,0
6825,0
6826,0
6827,0
6828,0
6829,1
6830,1
6831,1
6832,1
6833,0
6834,1
6835,1
6836,1
6837,1
6838,1
6839,1
6840,0
6841,1
6842,0
6843,1
6844,0
6845,1
6846,0
6847,1
6848,1
6849,1
6850,0
6851,0
6852,0
6853,1
6854,0
6855,0
6856,1
6857,1
6858,1
6859,1
6860,1
6861,1
6862,1
6863,1
6864,0
6865,0
6866,1
6867,1
6868,0
6869,0
6870,0
6871,0
6872,1
6873,0
6874,0
6875,0
6876,1
6877,1
6878,1
6879,1
6880,1
6881,1
6882,1
6883,0
6884,1
6885,1
6886,1
6887,0
6888,1
6889,1
6890,1
6891,1
6892,1
6893,1
6894,1
6895,1
6896,1
6897,0
6898,1
6899,1
6900,1
6901,1
6902,0
6903,0
6904,0
6905,1
6906,0
6907,0
6908,1
6909,1
6910,1
6911,1
6912,1
6913,1
6914,0
6915,0
6916,1
6917,0
6918,0
6919,1
6920,1
6921,1
6922,0
6923,1
6924,0
6925,1
6926,0
6927,0
6928,1
6929,1
6930,1
6931,1
6932,1
6933,1
6934,1
6935,0
6936,0
6937,1
6938,0
6939,1
6940,0
6941,1
6942,1
6943,1
6944,0
6945,0
6946,0
6947,0
6948,1
6949,0
6950,1
6951,0
6952,1
6953,1
6954,1
6955,1
6956,0
6957,1
6958,1
6959,1
6960,0
6961,1
6962,1
6963,0
6964,0
6965,1
6966,0
6967,0
6968,0
6969,1
6970,0
6971,0
6972,1
6973,0
6974,1
6975,0
6976,1
6977,1
6978,0
6979,1
6980,1
6981,0
6982,1
6983,0
6984,1
6985,1
6986,1
6987,1
6988,1
6989,0
6990,0
6991,1
6992,1
6993,0
6994,1
6995,0
6996,0
6997,1
6998,1
6999,1
7000,0
7001,1
7002,0
7003,1
7004,0
7005,1
7006,0
7007,1
7008,1
7009,1
7010,0
7011,1
7012,1
7013,1
7014,0
7015,1
7016,0
7017,0
7018,1
7019,1
7020,1
7021,1
7022,1
7023,1
7024,1
7025,0
7026,0
7027,1
7028,1
7029,1
7030,1
7031,0
7032,0
7033,0
7034,0
7035,0
7036,1
7037,0
7038,0
7039,1
7040,0
7041,1
7042,0
7043,1
7044,1
7045,1
7046,1
7047,0
7048,1
7049,1
7050,0
7051,1
7052,1
7053,1
7054,0
7055,1
7056,0
7057,0
7058,1
7059,1
7060,1
7061,1
7062,0
7063,1
7064,0
7065,1
7066,0
7067,1
7068,1
7069,1
7070,1
7071,1
7072,1
7073,1
7074,0
7075,1
7076,1
7077,0
7078,0
7079,0
7080,0
7081,1
7082,1
7083,1
7084,1
7085,0
7086,0
7087,1
7088,1
7089,1
7090,1
7091,1
7092,1
7093,1
7094,1
7095,1
7096,0
7097,0
7098,0
7099,1
7100,1
7101,1
7102,1
7103,1
7104,1
7105,1
7106,1
7107,1
7108,0
7109,0
7110,0
7111,0
7112,1
7113,1
7114,1
7115,0
7116,0
7117,0
7118,1
7119,1
7120,1
7121,1
7122,1
7123,1
7124,1
7125,1
7126,1
7127,1
7128,0
7129,1
7130,1
7131,1
7132,1
7133,1
7134,1
7135,1
7136,0
7137,0
7138,0
7139,0
7140,0
7141,0
7142,1
7143,0
7144,0
7145,1
7146,1
7147,0
7148,1
7149,1
7150,0
7151,0
7152,1
7153,0
7154,0
7155,1
7156,1
7157,1
7158,0
7159,1
7160,0
7161,1
7162,1
7163,0
7164,1
7165,1
7166,0
7167,1
7168,0
7169,0
7170,0
7171,1
7172,1
7173,0
7174,0
7175,0
7176,0
7177,1
7178,0
7179,0
7180,0
7181,1
7182,1
7183,1
7184,0
7185,0
7186,0
7187,1
7188,1
7189,1
7190,1
7191,0
7192,0
7193,0
7194,0
7195,1
7196,0
7197,1
7198,1
7199,0
7200,1
7201,0
7202,0
7203,0
7204,1
7205,1
7206,1
7207,1
7208,1
7209,0
7210,0
7211,1
7212,1
7213,1
7214,1
7215,1
7216,1
7217,0
7218,1
7219,1
7220,1
7221,0
7222,0
7223,1
7224,1
7225,0
7226,1
7227,0
7228,1
7229,1
7230,1
7231,1
7232,0
7233,1
7234,0
7235,0
7236,0
7237,1
7238,1
7239,1
7240,1
7241,1
7242,1
7243,1
7244,1
7245,1
7246,1
7247,0
7248,1
7249,0
7250,1
7251,1
7252,1
7253,1
7254,1
7255,0
7256,1
7257,1
7258,1
7259,1
7260,1
7261,0
7262,1
7263,1
7264,0
7265,1
7266,1
7267,1
7268,1
7269,0
7270,1
7271,1
7272,0
7273,0
7274,0
7275,1
7276,0
7277,0
7278,1
7279,1
7280,1
7281,1
7282,0
7283,1
7284,1
7285,1
7286,0
7287,1
7288,1
7289,0
7290,1
7291,0
7292,1
7293,1
7294,0
7295,1
7296,1
7297,1
7298,0
7299,1
7300,1
7301,0
7302,1
7303,1
7304,1
7305,1
7306,1
7307,0
7308,0
7309,0
7310,1
7311,0
7312,1
7313,1
7314,0
7315,1
7316,1
7317,0
7318,1
7319,0
7320,0
7321,1
7322,1
7323,1
7324,1
7325,1
7326,1
7327,1
7328,0
7329,1
7330,1
7331,0
7332,1
7333,1
7334,1
7335,0
7336,0
7337,1
7338,0
7339,0
7340,1
7341,1
7342,0
7343,1
7344,0
7345,0
7346,1
7347,1
7348,1
7349,0
7350,0
7351,0
7352,0
7353,1
7354,0
7355,0
7356,0
7357,1
7358,0
7359,1
7360,1
7361,1
7362,0
7363,1
7364,0
7365,0
7366,0
7367,1
7368,1
7369,1
7370,1
7371,1
7372,1
7373,0
7374,1
7375,1
7376,1
7377,1
7378,1
7379,0
7380,0
7381,1
7382,1
7383,0
7384,1
7385,1
7386,1
7387,0
7388,1
7389,0
7390,1
7391,0
7392,0
7393,0
7394,1
7395,0
7396,1
7397,1
7398,0
7399,0
7400,0
7401,1
7402,0
7403,1
7404,1
7405,1
7406,1
7407,1
7408,0
7409,0
7410,0
7411,1
7412,1
7413,1
7414,0
7415,1
7416,1
7417,1
7418,0
7419,1
7420,1
7421,1
7422,1
7423,1
7424,1
7425,0
7426,0
7427,1
7428,0
7429,1
7430,1
7431,0
7432,0
7433,1
7434,0
7435,1
7436,0
7437,0
7438,1
7439,1
7440,1
7441,1
7442,0
7443,1
7444,1
7445,1
7446,1
7447,1
7448,1
7449,0
7450,1
7451,1
7452,0
7453,0
7454,1
7455,1
7456,0
7457,1
7458,0
7459,0
7460,1
7461,1
7462,0
7463,1
7464,0
7465,0
7466,1
7467,0
7468,1
7469,1
7470,0
7471,1
7472,1
7473,1
7474,1
7475,1
7476,1
7477,1
7478,0
7479,1
7480,1
7481,0
7482,1
7483,0
7484,1
7485,1
7486,1
7487,1
7488,0
7489,1
7490,1
7491,1
7492,1
7493,0
7494,0
7495,1
7496,1
7497,1
7498,0
7499,0
7500,0
7501,0
7502,1
7503,1
7504,0
7505,1
7506,1
7507,0
7508,1
7509,1
7510,0
7511,0
7512,0
7513,1
7514,1
7515,0
7516,0
7517,1
7518,1
7519,0
7520,0
7521,1
7522,1
7523,1
7524,1
7525,1
7526,1
7527,1
7528,1
7529,1
7530,1
7531,1
7532,1
7533,1
7534,0
7535,1
7536,0
7537,1
7538,1
7539,1
7540,1
7541,1
7542,1
7543,1
7544,1
7545,1
7546,0
7547,1
7548,1
7549,1
7550,1
7551,0
7552,0
7553,0
7554,0
7555,0
7556,0
7557,0
7558,0
7559,1
7560,1
7561,0
7562,0
7563,0
7564,0
7565,1
7566,1
7567,0
7568,0
7569,0
7570,1
7571,1
7572,1
7573,1
7574,1
7575,0
7576,1
7577,1
7578,0
7579,0
7580,0
7581,0
7582,1
7583,1
7584,1
7585,1
7586,1
7587,0
7588,0
7589,1
7590,1
7591,1
7592,0
7593,1
7594,1
7595,1
7596,1
7597,1
7598,0
7599,0
7600,0
7601,0
7602,1
7603,1
7604,0
7605,0
7606,1
7607,0
7608,1
7609,1
7610,1
7611,1
7612,1
7613,0
7614,0
7615,1
7616,1
7617,1
7618,1
7619,1
7620,0
7621,0
7622,1
7623,1
7624,1
7625,0
7626,1
7627,0
7628,0
7629,1
7630,0
7631,1
7632,1
7633,1
7634,1
7635,0
7636,0
7637,0
7638,1
7639,0
7640,0
7641,0
7642,1
7643,1
7644,1
7645,0
7646,1
7647,1
7648,0
7649,0
7650,1
7651,1
7652,1
7653,0
7654,0
7655,1
7656,1
7657,1
7658,1
7659,1
7660,0
7661,0
7662,1
7663,1
7664,0
7665,1
7666,0
7667,1
7668,0
7669,1
7670,1
7671,1
7672,1
7673,1
7674,1
7675,1
7676,1
7677,0
7678,1
7679,1
7680,1
7681,1
7682,1
7683,1
7684,1
7685,0
7686,1
7687,1
7688,0
7689,0
7690,1
7691,0
7692,1
7693,0
7694,1
7695,0
7696,0
7697,0
7698,1
7699,1
7700,1
7701,0
7702,0
7703,1
7704,1
7705,1
7706,1
7707,1
7708,1
7709,0
7710,1
7711,1
7712,1
7713,1
7714,1
7715,1
7716,1
7717,1
7718,0
7719,0
7720,1
7721,0
7722,1
7723,1
7724,1
7725,1
7726,0
7727,0
7728,0
7729,1
7730,1
7731,0
7732,0
7733,0
7734,1
7735,1
7736,1
7737,0
7738,1
7739,0
7740,0
7741,1
7742,0
7743,1
7744,0
7745,1
7746,0
7747,1
7748,1
7749,1
7750,0
7751,0
7752,0
7753,1
7754,1
7755,1
7756,0
7757,0
7758,1
7759,1
7760,0
7761,0
7762,0
7763,0
7764,1
7765,0
7766,1
7767,0
7768,1
7769,1
7770,1
7771,1
7772,1
7773,1
7774,0
7775,1
7776,1
7777,1
7778,1
7779,1
7780,0
7781,1
7782,0
7783,0
7784,0
7785,1
7786,0
7787,1
7788,1
7789,0
7790,0
7791,0
7792,1
7793,1
7794,1
7795,1
7796,1
7797,1
7798,0
7799,1
7800,1
7801,1
7802,1
7803,1
7804,1
7805,0
7806,1
7807,1
7808,0
7809,1
7810,0
7811,0
7812,0
7813,1
7814,0
7815,1
7816,0
7817,0
7818,1
7819,0
7820,1
7821,0
7822,0
7823,1
7824,1
7825,1
7826,0
7827,1
7828,1
7829,1
7830,1
7831,1
7832,0
7833,1
7834,0
7835,0
7836,0
7837,1
7838,1
7839,1
7840,0
7841,0
7842,0
7843,1
7844,1
7845,1
7846,1
7847,1
7848,1
7849,1
7850,0
7851,1
7852,1
7853,0
7854,0
7855,0
7856,0
7857,0
7858,1
7859,1
7860,1
7861,0
7862,0
7863,1
7864,1
7865,0
7866,0
7867,1
7868,0
7869,1
7870,1
7871,1
7872,1
7873,1
7874,0
7875,0
7876,0
7877,1
7878,1
7879,0
7880,1
7881,1
7882,1
7883,1
7884,1
7885,0
7886,1
7887,1
7888,0
7889,1
7890,0
7891,1
7892,0
7893,0
7894,1
7895,1
7896,0
7897,1
7898,1
7899,0
7900,1
7901,1
7902,1
7903,1
7904,0
7905,0
7906,1
7907,1
7908,1
7909,1
7910,0
7911,1
7912,0
7913,0
7914,0
7915,1
7916,1
7917,1
7918,0
7919,0
7920,0
7921,0
7922,0
7923,0
7924,1
7925,0
7926,1
7927,1
7928,1
7929,1
7930,1
7931,1
7932,0
7933,1
7934,1
7935,0
7936,0
7937,0
7938,1
7939,0
7940,0
7941,0
7942,1
7943,1
7944,1
7945,1
7946,1
7947,0
7948,1
7949,0
7950,0
7951,1
7952,0
7953,1
7954,1
7955,1
7956,0
7957,0
7958,0
7959,1
7960,1
7961,1
7962,0
7963,0
7964,0
7965,1
7966,1
7967,1
7968,1
7969,1
7970,0
7971,1
7972,1
7973,0
7974,1
7975,0
7976,1
7977,1
7978,1
7979,0
7980,0
7981,1
7982,1
7983,1
7984,0
7985,0
7986,1
7987,1
7988,0
7989,1
7990,0
7991,1
7992,1
7993,0
7994,1
7995,1
7996,1
7997,0
7998,1
7999,1
8000,0
8001,1
8002,1
8003,1
8004,1
8005,1
8006,0
8007,1
8008,1
8009,1
8010,1
8011,1
8012,1
8013,1
8014,1
8015,0
8016,0
8017,1
8018,0
8019,1
8020,0
8021,1
8022,1
8023,1
8024,1
8025,1
8026,0
8027,1
8028,1
8029,1
8030,1
8031,1
8032,0
8033,1
8034,1
8035,0
8036,0
8037,0
8038,1
8039,1
8040,1
8041,1
8042,0
8043,0
8044,1
8045,1
8046,1
8047,1
8048,1
8049,1
8050,1
8051,0
8052,1
8053,0
8054,0
8055,1
8056,1
8057,1
8058,1
8059,1
8060,0
8061,1
8062,0
8063,1
8064,0
8065,1
8066,1
8067,1
8068,1
8069,0
8070,1
8071,0
8072,1
8073,1
8074,0
8075,1
8076,0
8077,1
8078,0
8079,0
8080,1
8081,0
8082,0
8083,1
8084,1
8085,0
8086,1
8087,1
8088,1
8089,1
8090,1
8091,0
8092,1
8093,1
8094,0
8095,1
8096,0
8097,1
8098,0
8099,0
8100,1
8101,0
8102,1
8103,1
8104,1
8105,1
8106,1
8107,0
8108,0
8109,1
8110,0
8111,0
8112,1
8113,1
8114,0
8115,0
8116,1
8117,0
8118,1
8119,0
8120,1
8121,0
8122,1
8123,1
8124,1
8125,0
8126,1
8127,1
8128,1
8129,1
8130,0
8131,0
8132,0
8133,0
8134,1
8135,0
8136,1
8137,0
8138,0
8139,1
8140,0
8141,1
8142,0
8143,1
8144,1
8145,0
8146,0
8147,1
8148,0
8149,1
8150,1
8151,0
8152,1
8153,1
8154,1
8155,1
8156,0
8157,0
8158,1
8159,1
8160,1
8161,1
8162,1
8163,1
8164,1
8165,0
8166,0
8167,0
8168,1
8169,1
8170,0
8171,1
8172,1
8173,1
8174,1
8175,1
8176,1
8177,1
8178,1
8179,1
8180,1
8181,1
8182,1
8183,1
8184,0
8185,0
8186,1
8187,1
8188,1
8189,0
8190,1
8191,1
8192,1
8193,1
8194,1
8195,1
8196,0
8197,1
8198,1
8199,0
8200,1
8201,0
8202,0
8203,0
8204,1
8205,1
8206,0
8207,1
8208,0
8209,0
8210,1
8211,0
8212,1
8213,0
8214,1
8215,0
8216,1
8217,1
8218,1
8219,0
8220,1
8221,1
8222,1
8223,1
8224,0
8225,0
8226,1
8227,1
8228,1
8229,0
8230,1
8231,0
8232,1
8233,1
8234,0
8235,0
8236,1
8237,1
8238,0
8239,1
8240,1
8241,0
8242,1
8243,0
8244,0
8245,0
8246,1
8247,0
8248,1
8249,0
8250,1
8251,0
8252,1
8253,0
8254,1
8255,0
8256,1
8257,0
8258,1
8259,0
8260,1
8261,1
8262,0
8263,1
8264,1
8265,1
8266,0
8267,1
8268,1
8269,1
8270,0
8271,1
8272,1
8273,0
8274,1
8275,0
8276,1
8277,1
8278,0
8279,1
8280,1
8281,1
8282,0
8283,0
8284,0
8285,1
8286,1
8287,1
8288,0
8289,0
8290,0
8291,1
8292,1
8293,0
8294,1
8295,0
8296,0
8297,0
8298,1
8299,0
8300,1
8301,1
8302,1
8303,1
8304,1
8305,1
8306,0
8307,1
8308,1
8309,1
8310,1
8311,0
8312,0
8313,0
8314,1
8315,1
8316,1
8317,1
8318,1
8319,0
8320,0
8321,1
8322,1
8323,0
8324,1
8325,0
8326,1
8327,1
8328,1
8329,1
8330,1
8331,0
8332,0
8333,1
8334,1
8335,1
8336,1
8337,1
8338,0
8339,0
8340,0
8341,1
8342,0
8343,1
8344,1
8345,0
8346,1
8347,1
8348,1
8349,0
8350,1
8351,1
8352,0
8353,0
8354,0
8355,0
8356,0
8357,1
8358,1
8359,0
8360,1
8361,1
8362,0
8363,1
8364,1
8365,0
8366,1
8367,1
8368,1
8369,1
8370,1
8371,0
8372,0
8373,1
8374,0
8375,1
8376,0
8377,0
8378,1
8379,0
8380,1
8381,1
8382,1
8383,1
8384,1
8385,1
8386,1
8387,1
8388,1
8389,0
8390,1
8391,0
8392,1
8393,1
8394,0
8395,1
8396,0
8397,1
8398,0
8399,0
8400,1
8401,1
8402,1
8403,0
8404,1
8405,1
8406,1
8407,1
8408,1
8409,1
8410,0
8411,1
8412,1
8413,1
8414,0
8415,1
8416,0
8417,1
8418,1
8419,1
8420,1
8421,1
8422,1
8423,1
8424,1
8425,1
8426,0
8427,1
8428,1
8429,0
8430,0
8431,0
8432,1
8433,1
8434,1
8435,0
8436,0
8437,0
8438,0
8439,1
8440,0
8441,0
8442,1
8443,0
8444,0
8445,1
8446,0
8447,1
8448,0
8449,0
8450,1
8451,0
8452,1
8453,0
8454,0
8455,0
8456,1
8457,1
8458,1
8459,1
8460,1
8461,1
8462,0
8463,1
8464,1
8465,1
8466,1
8467,1
8468,0
8469,0
8470,1
8471,1
8472,1
8473,1
8474,0
8475,1
8476,1
8477,0
8478,1
8479,1
8480,1
8481,1
8482,1
8483,1
8484,1
8485,1
8486,1
8487,1
8488,1
8489,1
8490,1
8491,1
8492,1
8493,1
8494,1
8495,1
8496,0
8497,1
8498,1
8499,1
8500,1
8501,0
8502,1
8503,0
8504,0
8505,0
8506,1
8507,1
8508,1
8509,1
8510,1
8511,1
8512,1
8513,0
8514,1
8515,0
8516,0
8517,0
8518,1
8519,1
8520,1
8521,1
8522,0
8523,1
8524,1
8525,0
8526,1
8527,0
8528,1
8529,0
8530,0
8531,0
8532,1
8533,1
8534,1
8535,1
8536,1
8537,1
8538,0
8539,0
8540,1
8541,1
8542,1
8543,1
8544,0
8545,1
8546,1
8547,1
8548,1
8549,1
8550,1
8551,1
8552,1
8553,0
8554,0
8555,0
8556,1
8557,0
8558,0
8559,1
8560,0
8561,1
8562,1
8563,0
8564,1
8565,1
8566,1
8567,1
8568,0
8569,1
8570,1
8571,1
8572,1
8573,1
8574,1
8575,1
8576,1
8577,0
8578,0
8579,0
8580,1
8581,1
8582,0
8583,1
8584,1
8585,1
8586,0
8587,0
8588,1
8589,1
8590,1
8591,0
8592,1
8593,1
8594,1
8595,1
